StoreId,CompleteStoreName,FoodType,AverageRating,Reviewers,City,Location
h5ul,Xiao Bao Pig Trotter Rice (Woodlands Drive 16),Chinese,4.9,75,singapore,"573 Woodlands Drive 16 #01-01, Singapore 730573,"
h5yj,Chicken Run (Paya Lebar Square),Singaporean,4.7,423,singapore,"60 Paya Lebar Road, #02-18/19,"
h5yz,Mi Xiang Mix Rice 米香拌饭 (Jalan Tampang),Japanese,4.7,181,singapore,"14 jalan tampang 01 sambaman garden 758958,"
h66w,KRAPOW EXPRESS (Punggol Central),,4.9,67,singapore,"Punggol Central 301, 820301 Punggol, North, Singapore, Singapore,"
h69e,Royal Palm (Village Hotel Bugis),,0,0,singapore,"#03-12a, Central, Bugis/City Hall, 390 Victoria Street, Village Hotel Bugis, 188061,"
h6d4,Chef Curry Puff (Bedok Central),Chinese,0,0,singapore,"216 Bedok North Street 1 #01-23, Singapore, 460216,"
h6ef,Ah Ho Minced Meat Noodle (MacPherson),Asian,0,0,singapore,"119 Aljunied Avenue 2 #01-06, Singapore 380119,"
h6ej,Nasi Don Japanese Nasi Lemak (Kopitiam @ Tampines Mall),,0,0,singapore,"4 Tampines Central 5 #04 -27/28/29, Tampines Mall, Singapore 529510,"
h6g9,The Original Vadai (Paya Lebar),Asian,0,0,singapore,"The Original Vadai @Joo Chiat, Joo Chiat Rd 82, 427379 Paya Lebar, East, Singapore, Singapore,"
h6jc,Gao Ji Steamed Gourmet (681 Gourmet Paradise by Koufu),Chinese,4.9,441,singapore,"681 Punggol Drive 04-01 Stall 1 Oasis Terraces,"
h6lh,Golden Gate Wanton Noodle (Quemoy Road),Noodles,4.1,100,singapore,"321 Upper Paya Lebar Rd, Singapore 534944,"
h6lx,Soi 19 Thai Wanton Mee (Clementi),Noodles,4.8,11,singapore,"443 Clementi Avenue 3 #01-55 SG120443, S 120443,"
h6mh,One Two Eat Food Court (Heartbeat @ Bedok),Singaporean,0,0,singapore,"11 Bedok North Street 1 #01-28/29 Heartbeat @Bedok Singapore 469662,"
h6pa,My Genie Gourmet (Lorong 1 Realty Park),Singaporean,5,236,singapore,"32 Lorong 1 Realty Park (Hougang), Singapore 536954,"
h6sj,Fire Rice (125 Toa Payoh Lorong),Fried Rice,4.8,24,singapore,"125 Toa Payoh Lorong 1 #01-523,"
h6uk,Niu Dian X Palace Tea (15A Lor Liput),Chinese,4.9,76,singapore,"15A Lor Liput,"
h6wg,Sin Hoi Sai (Tiong Bahru) - Islandwide,,4.7,18,singapore,"Block 55 Tiong Bahru Road,"
h6yw,Seremban Kee Mei Siew Pow (Macpherson),Cakes,4.9,33,singapore,"498 MacPherson Road, Singapore, 368202,"
h6zj,The Trend cafe-bistro (Chinatown),American,0,0,singapore,"531 Upper Cross St, #02-41 Hong Lim Complex, Singapore 050531, S 50531,"
h74q,Phat Burger Bro (Valley Point) - Islandwide,Burgers,0,0,singapore,"491 River Valley Road #01-17, Valley Point
Shopping Centre, 248371,"
h77b,Twelve Hainanese Chicken Rice (Jalan Kukoh Food Centre),,4.6,17,singapore,"1 Jalan Kukoh #01-04, Jalan Kukoh Food Centre, Singapore 161001,"
h77s,WAWA LALA BEE HOON (FORTUNE CENTRE),Asian,5,66,singapore,"190 MIDDLE ROAD #01-11/12, FORTUNE CENTRE,"
h7gz,EG COFFEE (Alexandra Road),,0,0,singapore,"EG Coffee, Alexandra Rd 354, 159948 Queenstown, Central, Singapore, Singapore,"
h7q9,Hi Ga Nobori Japanese (Jurong Point),Japanese,5,299,singapore,"1 Jurong West Central 2, #B1-43 Jurong Point Shopping Centre, Stall 13,"
h7td,Paradise Hotpot (Westgate),Asian,0,0,singapore,"3 Gateway Drive, Westgate #03-10 Singapore,"
h7x5,家羊地 - JiaYangDi BBQ (NEWest) - Islandwide,Asian,4.9,27,singapore,"No. 1 West Coast Drive #01-97, Newest, S 128020,"
h81v,KL Traditional Chilli Ban Mee Toa Payoh (Branch),Asian,0,0,singapore,"Block 51 HDB Toa Payoh, Lor 6 Toa Payoh 51, 310051 Toa Payoh, North, Singapore, Singapore,"
h841,Wan Nian Xiang Local Delights & Fish Soup (Cassia Crescent),Singaporean,0,0,singapore,"34 Cassia Crescent #01-86,"
h85d,Chai's Fish Soup (90 Hougang Avenue),Singaporean,4.7,23,singapore,"90 Hougang Avenue 10 #04-11 Hougang Mall,"
h86u,Leek Hainanese Chicken Rice (Beo Crescent Market),Chicken,0,0,singapore,"169982, 169982 Tiong Bahru, Central, Singapore, Singapore,"
h8ha,胖胖麻辣烫 Pang Pang Lucky Food (Upper Cross Street),Chinese,4.8,23,singapore,"101b upper cross street ＃23-04 people's park center Residential ，Singapore 058359,"
h8jm,Cafe Wabi Sabi (Everton Park),Japanese,4.7,6,singapore,"3 Everton Park #01-79, Singapore 080003,"
h8kv,Teagif (275D Compassvale Link),Bubble Tea,5,524,singapore,"275D Compassvale Link #01-10 SG544275,"
h8ny,Drunken Pot Pavilion 醉香阁 (The Plaza),Singaporean,4.7,10,singapore,"7500A BEACH ROAD, THE PLAZA, #B1-316,"
h8ok,WAH & STEVEN'S CORNER (UPPER THOMSON),Dim Sum ,4.9,25,singapore,"236 UPPER THOMSON ROAD THOMSON GARDEN ESTATE,"
h8qn,Chick Chick is Here (Tanjong Pagar Plaza),,0,0,singapore,"6 Tanjong Pagar Plaza Market & Food Centre, #02-49, Singapore
081006,"
h8ts,Yaowarat Seafood (Lavender Street) - Islandwide,Thai,0,0,singapore,"320 lavender street 338820,"
h8vb,Wellness Gulp (Compassvale Drive),,4.9,7,singapore,"Wellness Gulp, Compassvale Dr BLK 215b compass vale drive unit 06-530, 542215 Sengkang, North, Singapore, Singapore,"
h8y4,Rindu Rasa Western (Sembawang),Singaporean,4.9,126,singapore,"511 CANBERRA ROAD, #01-01 SEMBAWANG MART,"
h90m,Bombay Dining North Indian Restaurant (89 Pasir Pajang Rd) - Restaurant Delivery,Indian,3.8,333,singapore,"89 Pasir Pajang Road, Keppel Area,"
h92r,Al Taj Indian Muslim Food (506 Bukit Batok St 52),Indian,4.4,130,singapore,"506 Bukit Batok St 52 #01-91, S 650506,"
h95r,Round Boy Roasters (Jalan Bukit Merah),Coffee,5,54,singapore,"Blk 146 Jalan bukit Merah #01-1092,"
h987,Taste Good 好味小厨 (Ubi Road 1),Chinese,0,0,singapore,"3014B Ubi Road 1 #01-01 (Food Loft Coffeeshop), Singapore 408722,"
h9cd,Japanese & Korean (Happy Hawkers 406 Sembawang),Seafood,4.9,430,singapore,"Block 406A Sembawang Drive #01-01, S751406,"
h9fe,Shosha (Syed Alwi Road),Asian,0,0,singapore,"100 Syed Alwi Road, Singapore 207676 #02-01,"
h9ia,Happiness Sunbo (Fork and Spoon Woodlands Mart),Chicken Rice,5,1347,singapore,"768 WOODLANDS AVE 6, WOODLANDS MRT #01-32,"
h9ki,Yuan Man Vegetarian (Tampines),Vegetarian,5,798,singapore,"477 Tampines street 43 #01-152 Singapore 520477,"
h9mc,Supper Sins (Bukit Panjang),,0,0,singapore,"680154, 680154 Bukit Panjang, West, Singapore, Singapore,"
h9ns,Subway (East Point Mall),Sandwiches,4.9,1169,singapore,"3 Simei Street 6, B1-10 Singapore,"
h9o8,Baguette Express ( Blk 883 Woodlands Street ),,0,0,singapore,"Baguette express, Blk 883 Woodlands street 82, #01-492, Singapore 730883.,"
h9pj,Chalk Farm (Paragon) - Islandwide,Cakes,0,0,singapore,"290 Orchard Road The Paragon B1-K24, Singapore, 238859,"
ha0j,AL ASHEEQHA INDIAN MUSLIM RESTAURANT (Geylang Road),Indian,4.8,30,singapore,"641 GEYLANG ROAD, 1ST STOREY,"
ha0v,Tun Xiang Hokkien Delights (Bedok Mall),Asian,4.9,50,singapore,"311 NEW UPPER CHANGI ROAD #01-75, #01-76 BEDOK MALL, SINGAPORE 467360, S 467360,"
ha74,2nd Best Noodle (Marsiling Road),Asian,5,11,singapore,"BLK 136 Marsiling Road #01 - 2188 Singapore,"
haag,Issho Izakaya (Great World City),Sushi,5,25,singapore,"1 Kim Seng Promenade #01-123 Great World City,"
haao,Yakiniku Shokudo (Pasir Ris Close),,0,0,singapore,"#02-318, 1 Pasir Ris Close, Downtown East,"
hahp,Lok Fu Lalapot Restaurant (PSA Pass Centre),Asian,4.8,7,singapore,"Lok Fu Restaurant 六福大排檔啦啦煲, Keppel Rd 7 #01-10/11, 089053 Tanjong Pagar, Central, Singapore, Singapore,"
hb1b,River South (Hoe Nam) Prawn Noodle - Islandwide,Noodles,4.9,78,singapore,"2 Tai Thong Cres, #01-01 The Venue Shoppes, Singapore 347836,"
hba8,Xiao Rui Mala Hotpot 小蕊麻辣香锅 (Choa Chu Kang),Chinese,0,0,singapore,"802B Keat Hong Close #08-79, S 682802,"
hbh0,Chao Yuan Noodle (Marine Parade Central),Chinese,4.9,55,singapore,"81 Marine Parade Central, #01-654, Stall 1 440081,"
hbif,Starbucks (Tanglin Mall),Coffee,5,279,singapore,"#01-113/114 Tanglin Mall,"
hbpz,Danlao (Kopitiam @ MBFC),Asian,0,0,singapore,"12 Marina Boulevard , Kopitiam @ MBFC, #02-01/02/03/04, Stall No.: MR1,"
hbwr,333 Claypot Frog Porridge & Seafood (Geylang Rd),Asian,0,0,singapore,"291 Geylang Rd, S 389338,"
hc7k,Syed Cafe Beo Cres (Outram Park),Indian,4.9,89,singapore,"Beo Cres Block 38, 160038 Outram Park, Central, Singapore, Singapore,"
hcat,Coffee King (Boon Lay Shopping Centre),Beverages,5,24,singapore,"221B, Boon Lay Place, #01-122, Jurong West, 642221,"
hcr3,KPT 78 Tze Char (Hougang) - Islandwide,Chinese,4.4,35,singapore,"401 Hougang Avenue 10 01-1158,"
hcwn,Spinach Chef (Bukit Panjang Plaza),,4.2,207,singapore,"1 JELEBU ROAD #03-08,#03-09 BUKIT PANJANG PLAZA (STALL 03),"
hdc3,Lai Chi Mian (Bukit Timah),Noodles,4.9,165,singapore,"18 TOH YI DRIVE, #01-97, S 590018,"
hdg3,Spice - The Prata & Briyani Stop (Northshore),Indian,4.1,14,singapore,"421C Northshore Drive #01-01 S823421,"
hdib,Good Kopi (Bukit Merah Central),,0,0,singapore,"161 Bukit Merah Central, Bukit Merah Central 161, 150161 Tiong Bahru, Central, Singapore, Singapore,"
hdob,Rotikek (Junction 10) - Islandwide,Pancakes and Waffles,0,0,singapore,"1 Woodlands Road #01-20 Junction 10, S677899,"
he40,Yenney Restaurant (Marina One),Vietnamese,5,140,singapore,"7 Straits View, B2-50, Marina One, Singapore 018936,"
he4g,Bro's BBQ (Toa Payoh),Dessert,4.7,39,singapore,"9 Toa Payoh Lor 8, industrial Park #01-1209,"
heaz,Fennel By Komala Vilas (River Valley Road),Indian,4.9,1650,singapore,"413 River Valley Road, S 248311,"
hejm,Indian Yummy Restaurant (Midview Building),Indian,0,0,singapore,"Midview Building, 50 Bukit Batok Street 23, #01-14,"
hekk,Popular Biryani (Tampines),Indian,4.7,17,singapore,"Tampines St. 11 138, 521138 Tampines, East, Singapore, Singapore,"
heo8,Silat Ave Porky Prawn Noodle (Admiralty Street),Chinese,0,0,singapore,"10 Admiralty Street, Northlink Building, #01-01/02, S(757695),"
heoj,Sui Xin Wu 随心屋 (Ang Mo Kio),,4.9,17,singapore,"560421, 560421 Ang Mo Kio, North, Singapore, Singapore,"
hep1,Hello Arigato (Joo Chiat) - Islandwide,Japanese,4.3,9,singapore,"314 Joo Chiat Rd, Singapore 427565,"
hep2,Tiong Bahru Hotplate Western Food (Tiong Bahru Market),Western,0,0,singapore,"30 Seng Poh Road, Tiong Bahru Market #02-54 S(168898), S 168898,"
hep9,Ann Healthy Vegetarian (Bukit Batok East Avenue 4),Healthy,5,380,singapore,"Blk 272 Bukit Batok East Ave 4, S 650272,"
het6,Fulee Mixed Vegetable Rice (Woodlands Avenue 1),Chinese,4.5,49,singapore,"570A Woodlands Ave 1,"
hf3a,许茶 - Double Black Tea (JTC Tampines),Beverages,0,0,singapore,"10 Tampines North Drive 4 #01-05/K17, JTC Space @ Tampines North SG528553, S 528553,"
hf6t,Leopold (Lorong Telok),Western,0,0,singapore,"15 Lor Telok, Singapore 049028, S 49028,"
hfcm,River South (Hoe Nam) Prawn Noodle,Noodles,4.9,679,singapore,"2 Tai Thong Cres, #01-01 The Venue Shoppes, Singapore 347836,"
hff4,M&M Razeena Prata (#02-48 Jurong West St 81),Indian,4.9,240,singapore,"Block 816 Jurong West Street 81 #02-48 Singapore 640816,"
hfl6,Korean Food (Shenton House),Korean,4.8,43,singapore,"3 Shenton Way, #01-04 , Shenton House, Singapore 068805,"
hfnk,Bai Wei Mini Bowl 百味小碗菜 (SingPost Centre),Chinese,3.9,13,singapore,"10 Eunos Rd 8, #03-103 SingPost Centre, Singapore 408600,"
hfuo,KL Zheng Ji Handmade Steam Bun 吉隆坡(正记)叶子楣手工包点 (Bukit Merah View),Malaysian,4.1,33,singapore,"116 Bukit Merah View #01-211, S 151116,"
hg3a,Y Dessert (888 Plaza),Dessert,5,132,singapore,"888 Plaza,  Woodlands Drive 50 Singapore 730888 unit no #01-725,"
hg3g,Fore Coffee (The Cathay),Beverages,0,0,singapore,"The Cathay, 2 Handy Rd, #01-14,"
hgba,Samurai Japanese Pasta (East Village),Korean,0,0,singapore,"430 UPPER CHANGI ROAD #01-16,EAST VILLAGE,Singapore 487048,"
hgj8,The Hook & The Hen (Tampines),Asian,4.9,23,singapore,"BLOCK 261, TAMPINES STREET 21, #03-282, SINGAPORE 520261,"
hglb,BB Corner (Bukit Batok),Indian,4.7,109,singapore,"block 323 bukit batok street 33 #01-114,"
hgrx,Nosh (Henderson Road),Asian,3.6,5,singapore,"213 Henderson Road #01-05 Singapore 159553,"
hgx8,Sando (Alexandra Technopark),Sandwiches,0,0,singapore,"438C Alexandra #01-04/04A, S 119976,"
hgxu,Bakery 1946 (Suntec City Tower 3),Korean,4.9,120,singapore,"3 Temasek Boulevard #01-604, Suntec City, Singapore 038983,"
hh0g,Divine Chicken Pot (Food Junction Westgate),Chinese,5,13,singapore,"Food Junction Westgate, 3 Gateway Dr, B1-29 Westgate, Singapore 608532,"
hh21,FUJI FISHBALL NOODLE (872C Tampines),Chinese,4.8,47,singapore,"872C Tampines Street 86 01-09 Happy Howker coffee shop #02 523872,"
hh2b,Paris Van Java (Orchard Road),Indonesian,5,200,singapore,"304 Orchard Road #01-45 Lucky Plaza, S 238863,"
hh2o,Khao (L&Y Building),Asian,5,87,singapore,"59 Jalan Pemimpin #01-03/04, L&Y Building, Singapore 577218,"
hh3s,Gloria Jean's Coffees (Esplanade Mall),Beverages,4.9,42,singapore,"8 RAFFLES AVENUE, #01-13E ESPLANADE MALL ANNEXE 039802,"
hh7r,PUTIEN MAMA (Plaza Singapura),Chinese,4.9,16,singapore,"68 Orchard Rd, Plaza Singapura, Inside Kopitiam, #06-15/16/17, Singapore 238839,"
hh7w,Ah Ma's Porridge II (Sims Avenue),Porridge,4.7,104,singapore,"136 Sims Ave, Singapore, 387458,"
hhsu,Sweet Cheeks (Lavender),Dessert,4.9,42,singapore,"147 Tyrwhitt Road,"
hhty,A-One Signature (AMK Hub),Chinese,4.9,1184,singapore,"53 Ang Mo Kio Ave 3, #02-17/18 AMK Hub,"
hhzb,Time Table Cafe (456 Jurong West St 41) - Islandwide,Western,4.9,23,singapore,"456 Jurong West Street 41 #01-726,"
hi7v,Miss Tang's Rice Noodle 唐大小姐 (JTC Space @ Tampines North),Asian,0,0,singapore,"10 Tampines North Drive 4, #01-05 JTC Space, Smart City Kitchens @ Tampines Food Co, S 528553,"
hi8e,Nikutosake (PLQ Mall),Japanese,4.8,9,singapore,"10 Paya Lebar Road #01-38, PLQ MALL SG409057,"
hik8,NANDHANA'S RESTAURANT (YISHUN),Indian,4.9,632,singapore,"441 SEMBAWANG ROAD SINGAPORE,"
hita,Sultans Table @Bar Grill Restaurant (Boat Quay),Middle Eastern,4.4,22,singapore,"48 Boat Quay SG049837,"
hj0n,Hundred Acre Creamery Gelato (Irving Place),Beverages,0,0,singapore,"1 Irving Place #02-13, S 369546,"
hj10,FISH & CHICKS (Tampines Street 44),Pasta,4.8,295,singapore,"478 TAMPINES STREET 44,"
hj56,Flips N Dips (Macpherson),American,4.9,47,singapore,"1 Kampong Ampat One@KA #01-08 SG368314,"
hjbu,Sushi Zanmai (Holland Village),Japanese,5,88,singapore,"118 Holland Avenue #03-04 278997,"
hjef,ALT CUT - WESTERN DELIGHTS (Bedok),American,0,0,singapore,"11 BEDOK NORTH STREET 1 #01-28,#01-29 HEARTBEAT @ BEDOK SINGAPORE 469662,"
hjfm,Shifudo (Kensington Square),Japanese,5,183,singapore,"2 Jalan Lokam #01-50, Kensington Square, Singapore 537846,"
hjsz,Wonderful Pig Trotter Rice 砂锅猪脚醋 (Sin Ming Road),,0,0,singapore,"22 Sin Ming Road #01-258, Stall 04, Singapore 570022,"
hjuu,Kebab Bhai (Yishun Industrial Park A),Singaporean,5,82,singapore,"1001 Yishun Industrial Park A, #01-1001, Singapore 768743,"
hk2n,964 卤味粿汁Braised Kway Chap (Jurong West Street 91),Chinese,4.9,56,singapore,"964 Jurong West Street 91 #01-342  Singapore 640964,"
hkba,B.F.F Seafood (Changi Road),Chinese,0,0,singapore,"428 Changi Road #01-02, 419871,"
hki1,Enjoy Eating House and Bar (Stevens),Seafood,4.9,128,singapore,"30 Stevens Road #01-07, Singapore 257840,"
hkis,Fluff Stack (Northpoint),Dessert,4.9,148,singapore,"1 Northpoint Drive, #02-115, Northpoint City,"
hkvv,Al-Madina Famous Prata Corner (803 Keat Hong Road),Singaporean,4.9,15,singapore,"803 KEAT HONG ROAD #01-01 SINGAPORE,"
hkxf,Retro Restaurant (Farrer Park),,0,0,singapore,"Dalhousie Ln 21, 209687 Farrer Park, Central, Singapore, Singapore,"
hkxg,Friendship Restaurant (Park Road 1),Chinese,0,0,singapore,"Park Rd 1, 059108 Chinatown, Central, Singapore, Singapore,"
hl1f,Hainan Second Street (Imm),Chinese,5,127,singapore,"2 JURONG EAST ST 21, IMM BUILDING #02-38/38A SG609601, S 609601,"
hl5u,Ya Kun Kaya Toast (Northpoint City),Bakery,5,1726,singapore,"930 Yishun Ave 2, #B1-22/23/24, Yishun, 769098,"
hlba,Khushboo - The Fragrance Of India (Boat Quay) - Restaurant Delivery,,3.4,37,singapore,"36 Boat Quay singapore 049825,"
hlco,Banh Mi 90s - Vietnamese Baguette (Joo Chiat Rd),Bakery,4.9,406,singapore,"304 Joo Chiat Road, Marine Parade, 427555,"
hlgy,Tai Shen Kitchen (Keat Hong Close),,0,0,singapore,"Keat Hong Cl 805b, 682805 Bukit Panjang, West, Singapore, Singapore,"
hlkh,Shui Ling Long Fish Soup (1Kaki Bukit Rd),,0,0,singapore,"Enterprise One, 1 Kaki Bukit Rd  #01-18 Stall 11, 415934 , Singapore,"
hllx,Murugan Vilas Idly (Veerasamy Road) - Islandwide,Indian,0,0,singapore,"Veerasamy Rd 2A, 207306 Bugis/City Hall, Central, Singapore, Singapore,"
hlng,Chong Pang Hainanese Chicken (505 Ang Mo Kio),Asian,0,0,singapore,"Blk 505 Ang Mo Kio Ave 8 #01-2688 Singapore 560505,"
hlzp,Jai Thai (Purvis St),Thai,4.7,99,singapore,"27 Purvis Street #01-01 Singapore 188604,"
hlzr,NAMASTEY SINGAPORE- INDIAN RESTAURANT (89 Pasir Pajang Rd) - Restaurant Delivery,Indian,4.5,120,singapore,"89 Pasir Pajang Road, Keppel Area,"
hmpv,FLAME N GRILL @ THOMSON ROAD/LEBANESE & INDIAN RESTAURANT - Restaurant Delivery,,1.4,60,singapore,"159 Thomson Road 307612,"
hn5w,Fruce (Wisma Atria),Beverages,5,383,singapore,"435 Orchard Rd #B1-45 Wisma Atria,"
hn9z,Le Sponge (Kim Chuan Drive),,0,0,singapore,"Kim Chuan Dr 33 #07-01, 537087 MacPherson, East, Singapore, Singapore,"
hnia,Kloudkitchen (Science Park Road),Malaysian,4.5,28,singapore,"45 Science Park Road #01-05/06 Sparkle SG117407,"
hnp8,rrooll (Northpoint Drive),Bakery,5,99,singapore,"1 Northpoint Drive, #B2-151 Northpoint City,"
hnsa,Austin ( Boon Tiong Rd),,4.7,53,singapore,"Blk 340 Ang Mo Kio Ave 1, #01-1697, Singapore 560340,"
ho0y,Suyuan Vegetarian (Bedok Interchange Hawker Centre),Vegetarian,4.7,51,singapore,"208B Bedok Food Centre, 208B, New Upper Changi Rd, East, Bedok, #01-07,"
ho1s,M Cafe (Woodlands Drive 16),Malaysian,0,0,singapore,"730545,  02-239, 730545 Woodlands, North, Singapore, Singapore,"
ho36,正南柒百 Zheng Nan Qi Bai (Excelsior Shopping Centre),Chinese,5,123,singapore,"Excelsior Shopping Centre, Coleman St 5, 01-01A  , 179805 Bugis/City Hall, Central, Singapore, Singapore,"
ho4x,Ml King Of Paofan 猛龙 泡饭王 (Ang Mo Kio Avenue 8),Singaporean,4.7,13,singapore,"#01-3501 711 ANG MO KIO AVE 8,"
hocn,Chennai Curry Nation (Hindoo Road) - Restaurant Delivery,,1.6,9,singapore,"11 Hindoo Road Singapore 209110,"
homx,Acai King (Funan),Dessert,4.8,6,singapore,"107 North Bridge Road #B2-K15 Singapore (179105),"
hp51,R&B TEA (ADMIRALTY PLACE),Bubble Tea,5,228,singapore,"BLK 678A WOODLANDS AVE 6 #01-08A ADMIRALTY PLACE,"
hpd6,Hoe Nam Prawn Noodles (Changi City Point),Chinese,0,0,singapore,"Changi City Point, 5 Changi Business Park Central 1, #01-27B Singapore 486038,"
hpfd,Ming Xing Roasted Delights Chicken Rice (Chai Chee Lane),Chinese,0,0,singapore,"510 Chai Chee Lane, Stall 03, Singapore 469027,"
hpja,XR Western Food Teriyaki Rice Bento (Boon Lay Place),Western,4.9,13,singapore,"90 Boon Lay Place, S 649884,"
hqf7,Cove Cafe & Bar (Chinatown),Singaporean,0,0,singapore,"12 Teck Lim Road SG088387,"
hqko,Xie Bi An Vegetarian (Tampines),Vegetarian,5,86,singapore,"824 Tampines St.81 #01-38 BK Coffeeshop Singapore 520849,"
hqlf,Anatta Restaurant (Bedok),Asian,0,0,singapore,"E Coast Rd 914, 459108 Bedok, East, Singapore, Singapore,"
hqy0,Meshiya (Everton Park),Japanese,4.9,949,singapore,"6 Everton Park #01-18,"
hr31,Thai Power (Tampines),,3,6,singapore,"866A Tampines Street 83 #02-03, Tampines Central Community Complex SG521866,"
hr4d,Shanghai Tan Pan-fried Bun (Goldhill Shopping Centre) - Islandwide,Chinese,4.9,26,singapore,"153 Thomson Rd, Goldhill Shopping Center 307607,"
hr4r,Si Ya Foods Mala Hotpot (Anchor Point),Asian,4.8,191,singapore,"370 Alexandra Road #B1-20/21 Anchor Point Shopping Centre Koufu @ Anchor Point 159953,"
hrax,Bedok 204 Beverage & Tim Sum (Koufu Bedok),Dim Sum ,4.9,27,singapore,"BLK 204 BEDOK NORTH ST 1 #01-393 SINGAPORE 460204,"
hrjd,Jia Bao Bao 呷饱饱 (Serangoon),Chinese,5,26,singapore,"blk 227s, Serangoon Avenue 4, 0219,"
hrku,BAKED PENNE (Downtown MRT),Italian,0,0,singapore,"Downtown MRT Station (DT17), Central Blvd 15, 018969 Marina Bay, Central, Singapore, Singapore,"
hrnp,Cafe O (Changi Airport T2),Singaporean,4.8,21,singapore,"60 Airport Boulevard #02-07/08/09, Singapore Changi Airport Terminal 2 819643,"
hrvl,OnlyCreamery (Temple Street),,0,0,singapore,"79E Toa Payoh Central #01-75, 315079,"
hrzs,Sloppy B Sandwich on Grills (Buona Vista),Asian,0,0,singapore,"1 Fusionopolis Place, #01-20 Singapore 138522, S 138522,"
hs1p,Al Jamal Restaurant Indian Muslim Food (Bugis/City Hall),Asian,5,15,singapore,"Block 269B HDB Queen, Queen St 269B, 180269 Bugis/City Hall, Central, Singapore, Singapore,"
hs2c,Ibu Chicken Noodle (Sengkang),Asian,0,0,singapore,"Compassvale Ln 209A, 541209 Sengkang, North, Singapore, Singapore,"
ht0p,Sloppy B Pasta (NUS),Asian,0,0,singapore,"2 Sports Drive 1 #03-03 Singapore 117561, S 117561,"
ht3g,Partea 茶派 (Macpherson Road),Tea,5,298,singapore,"468 Macpherson Road, Singapore 368185,"
ht5b,HAI ZHONG BAO (REVV) (Corporation Drive),Chinese,4.9,19,singapore,"1 CORPORATION DRIVE #01-16,"
htat,Buta Kizoku (Bugis Junction),Japanese,0,0,singapore,"200 VICTORIA STREET #02-47/48 SINGAPORE 188021, S 188021,"
htct,GO Unique by GO Noodle House (Raffles City),Chinese,0,0,singapore,"Raffles City, 252, N Bridge Rd, Bugis/City Hall, Central, B1-12 Raffles City Shopping Centre,"
hth9,Amps Tea (8 Club Street),Beverages,0,0,singapore,"8 Club Street, #B2-09,"
htwf,Fuel X (The Venue Shoppes),Western,5,359,singapore,"2 Tai Thong Crescent #01-06 The Venue Shoppes Singapore 347836, Central, Kallang/Boon Keng,,"
